PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"18196393","Anterior cruciate ligament reconstruction : quadriceps versus patellar autograft","Han HS, Seong SC, Lee S, Lee MC.","Clin Orthop Relat Res. 2008 Jan;466(1):198-204. doi: 10.1007/s11999-007-0015-4. Epub 2008 Jan 3.","Han HS","Clin Orthop Relat Res","2008","2008/01/16","PMC2505304","","10.1007/s11999-007-0015-4"
"17620776","Preliminary effects of hyaluronic acid on early rehabilitation of patients with isolated anterior cruciate ligament reconstruction","Huang MH, Yang RC, Chou PH.","Clin J Sport Med. 2007 Jul;17(4):242-50. doi: 10.1097/JSM.0b013e31812570fa.","Huang MH","Clin J Sport Med","2007","2007/07/11","","","10.1097/JSM.0b013e31812570fa"
"17478277","Bilok interference screws for anterior cruciate ligament reconstruction: clinical and radiographic outcomes","Barber FA, Boothby MH.","Arthroscopy. 2007 May;23(5):476-81. doi: 10.1016/j.arthro.2006.12.026.","Barber FA","Arthroscopy","2007","2007/05/05","","","10.1016/j.arthro.2006.12.026"
"17431619","The effect of graft choice on functional outcome in anterior cruciate ligament reconstruction","Sajovic M, Strahovnik A, Komadina R, Dernovsek MZ.","Int Orthop. 2008 Aug;32(4):473-8. doi: 10.1007/s00264-007-0341-x. Epub 2007 Mar 13.","Sajovic M","Int Orthop","2008","2007/04/14","PMC2532271","","10.1007/s00264-007-0341-x"
"17293471","Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction: a prospective, randomized study with a 7-Year follow-up","Lidén M, Ejerhed L, Sernert N, Laxdal G, Kartus J.","Am J Sports Med. 2007 May;35(5):740-8. doi: 10.1177/0363546506298275. Epub 2007 Feb 9.","Lidén M","Am J Sports Med","2007","2007/02/13","","","10.1177/0363546506298275"
"17261567","A 10-year comparison of anterior cruciate ligament reconstructions with hamstring tendon and patellar tendon autograft: a controlled, prospective trial","Pinczewski LA, Lyman J, Salmon LJ, Russell VJ, Roe J, Linklater J.","Am J Sports Med. 2007 Apr;35(4):564-74. doi: 10.1177/0363546506296042. Epub 2007 Jan 29.","Pinczewski LA","Am J Sports Med","2007","2007/01/31","","","10.1177/0363546506296042"
"17251174","Effectiveness of reconstruction of the anterior cruciate ligament with quadrupled hamstrings and bone-patellar tendon-bone autografts: an in vivo study comparing tibial internal-external rotation","Chouliaras V, Ristanis S, Moraiti C, Stergiou N, Georgoulis AD.","Am J Sports Med. 2007 Feb;35(2):189-96. doi: 10.1177/0363546506296040. Epub 2007 Jan 23.","Chouliaras V","Am J Sports Med","2007","2007/01/26","","","10.1177/0363546506296040"
"17245238","[Intra-articular reconstruction of the anterior cruciate ligament with and without extra-articular supplementation by quadricipital tendon plasty: seven-year follow-up]","Giraud B, Besse JL, Cladière F, Ecochard R, Moyen B, Lerat JL.","Rev Chir Orthop Reparatrice Appar Mot. 2006 Dec;92(8):788-97. doi: 10.1016/s0035-1040(06)75947-5.","Giraud B","Rev Chir Orthop Reparatrice Appar Mot","2006","2007/01/25","","","10.1016/s0035-1040(06)75947-5"
"17219226","Early versus late start of open kinetic chain quadriceps exercises after ACL reconstruction with patellar tendon or hamstring grafts: a prospective randomized outcome study","Heijne A, Werner S.","Knee Surg Sports Traumatol Arthrosc. 2007 Apr;15(4):402-14. doi: 10.1007/s00167-006-0246-z. Epub 2007 Jan 12.","Heijne A","Knee Surg Sports Traumatol Arthrosc","2007","2007/01/16","","","10.1007/s00167-006-0246-z"
"17218661","A prospective randomized study of anterior cruciate ligament reconstruction: a comparison of patellar tendon and quadruple-strand semitendinosus/gracilis tendons fixed with bioabsorbable interference screws","Maletis GB, Cameron SL, Tengan JJ, Burchette RJ.","Am J Sports Med. 2007 Mar;35(3):384-94. doi: 10.1177/0363546506294361. Epub 2007 Jan 11.","Maletis GB","Am J Sports Med","2007","2007/01/16","","","10.1177/0363546506294361"
"17129731","A prospective study of 3-day versus 2-week immobilization period after anterior cruciate ligament reconstruction","Ito Y, Deie M, Adachi N, Kobayashi K, Kanaya A, Miyamoto A, Nakasa T, Ochi M.","Knee. 2007 Jan;14(1):34-8. doi: 10.1016/j.knee.2006.10.004. Epub 2006 Nov 28.","Ito Y","Knee","2007","2006/11/30","","","10.1016/j.knee.2006.10.004"
"16955299","Early active extension after anterior cruciate ligament reconstruction does not result in increased laxity of the knee","Isberg J, Faxén E, Brandsson S, Eriksson BI, Kärrholm J, Karlsson J.","Knee Surg Sports Traumatol Arthrosc. 2006 Nov;14(11):1108-15. doi: 10.1007/s00167-006-0138-2. Epub 2006 Sep 6.","Isberg J","Knee Surg Sports Traumatol Arthrosc","2006","2006/09/07","","","10.1007/s00167-006-0138-2"
"16923826","A prospective, randomized comparison of semitendinosus and gracilis tendon versus patellar tendon autografts for anterior cruciate ligament reconstruction: five-year follow-up","Sajovic M, Vengust V, Komadina R, Tavcar R, Skaza K.","Am J Sports Med. 2006 Dec;34(12):1933-40. doi: 10.1177/0363546506290726. Epub 2006 Aug 21.","Sajovic M","Am J Sports Med","2006","2006/08/23","","","10.1177/0363546506290726"
"16552549","Randomized prospective study of ACL reconstruction with interference screw fixation in patellar tendon autografts versus femoral metal plate suspension and tibial post fixation in hamstring tendon autografts: 5-year clinical and radiological follow-up results","Harilainen A, Linko E, Sandelin J.","Knee Surg Sports Traumatol Arthrosc. 2006 Jun;14(6):517-28. doi: 10.1007/s00167-006-0059-0. Epub 2006 Mar 22.","Harilainen A","Knee Surg Sports Traumatol Arthrosc","2006","2006/03/23","","","10.1007/s00167-006-0059-0"
"16496124","Factors affecting return to sports after anterior cruciate ligament reconstruction with patellar tendon and hamstring graft: a prospective clinical investigation","Gobbi A, Francisco R.","Knee Surg Sports Traumatol Arthrosc. 2006 Oct;14(10):1021-8. doi: 10.1007/s00167-006-0050-9. Epub 2006 Feb 22.","Gobbi A","Knee Surg Sports Traumatol Arthrosc","2006","2006/02/24","","","10.1007/s00167-006-0050-9"
"16452264","Operative and nonoperative treatments of medial collateral ligament rupture with early anterior cruciate ligament reconstruction: a prospective randomized study","Halinen J, Lindahl J, Hirvensalo E, Santavirta S.","Am J Sports Med. 2006 Jul;34(7):1134-40. doi: 10.1177/0363546505284889. Epub 2006 Feb 1.","Halinen J","Am J Sports Med","2006","2006/02/03","","","10.1177/0363546505284889"
"16430676","Post-operative use of knee brace in bone-tendon-bone patellar tendon anterior cruciate ligament reconstruction: 5-year follow-up results of a randomized prospective study","Harilainen A, Sandelin J.","Scand J Med Sci Sports. 2006 Feb;16(1):14-8. doi: 10.1111/j.1600-0838.2004.00435.x.","Harilainen A","Scand J Med Sci Sports","2006","2006/01/25","","","10.1111/j.1600-0838.2004.00435.x"
"16292682","A prospective comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction in female patients","Svensson M, Sernert N, Ejerhed L, Karlsson J, Kartus JT.","Knee Surg Sports Traumatol Arthrosc. 2006 Mar;14(3):278-86. doi: 10.1007/s00167-005-0708-8. Epub 2005 Nov 16.","Svensson M","Knee Surg Sports Traumatol Arthrosc","2006","2005/11/18","","","10.1007/s00167-005-0708-8"
"16282583","A comparison of bone-patellar tendon-bone and bone-hamstring tendon-bone autografts for anterior cruciate ligament reconstruction","Matsumoto A, Yoshiya S, Muratsu H, Yagi M, Iwasaki Y, Kurosaka M, Kuroda R.","Am J Sports Med. 2006 Feb;34(2):213-9. doi: 10.1177/0363546505279919. Epub 2005 Nov 10.","Matsumoto A","Am J Sports Med","2006","2005/11/12","","","10.1177/0363546505279919"
"16000666","Endoscopic reconstruction of the anterior cruciate ligament using bone-patellar tendon-bone grafts fixed with bioabsorbable or metal interference screws: a prospective randomized study of the clinical outcome","Drogset JO, Grøntvedt T, Tegnander A.","Am J Sports Med. 2005 Aug;33(8):1160-5. doi: 10.1177/0363546504272264. Epub 2005 Jul 6.","Drogset JO","Am J Sports Med","2005","2005/07/08","","","10.1177/0363546504272264"
"15928958","[ACL reconstruction with bone-patellar tendon-bone graft and proximal fixation with the EndoButton: a 2- to 5-year follow-up]","Tecklenburg K, Hoser C, Sailer R, Oberladstätter J, Fink C.","Unfallchirurg. 2005 Sep;108(9):721-7. doi: 10.1007/s00113-005-0948-6.","Tecklenburg K","Unfallchirurg","2005","2005/06/02","","","10.1007/s00113-005-0948-6"
"15800520","Clinical evaluation of arthroscopically assisted anterior cruciate ligament reconstruction: patellar tendon versus gracilis and semitendinosus autograft","Ibrahim SA, Al-Kussary IM, Al-Misfer AR, Al-Mutairi HQ, Ghafar SA, El Noor TA.","Arthroscopy. 2005 Apr;21(4):412-7. doi: 10.1016/j.arthro.2004.12.002.","Ibrahim SA","Arthroscopy","2005","2005/04/01","","","10.1016/j.arthro.2004.12.002"
"15716250","Rehabilitation after anterior cruciate ligament reconstruction: a prospective, randomized, double-blind comparison of programs administered over 2 different time intervals","Beynnon BD, Uh BS, Johnson RJ, Abate JA, Nichols CE, Fleming BC, Poole AR, Roos H.","Am J Sports Med. 2005 Mar;33(3):347-59. doi: 10.1177/0363546504268406.","Beynnon BD","Am J Sports Med","2005","2005/02/18","","","10.1177/0363546504268406"
"15711494","[Reliability of the KT-1000 arthrometer (Medmetric) for measuring anterior knee laxity: comparison with Telos in 147 knees]","Boyer P, Djian P, Christel P, Paoletti X, Degeorges R.","Rev Chir Orthop Reparatrice Appar Mot. 2004 Dec;90(8):757-64. doi: 10.1016/s0035-1040(04)70756-4.","Boyer P","Rev Chir Orthop Reparatrice Appar Mot","2004","2005/02/16","","","10.1016/s0035-1040(04)70756-4"
"15689862","A prospective randomized comparison of bioabsorbable and titanium anterior cruciate ligament interference screws","Kaeding C, Farr J, Kavanaugh T, Pedroza A.","Arthroscopy. 2005 Feb;21(2):147-51. doi: 10.1016/j.arthro.2004.09.012.","Kaeding C","Arthroscopy","2005","2005/02/04","","","10.1016/j.arthro.2004.09.012"
"15650664","A prospective randomized comparison of bone-patellar tendon-bone and hamstring grafts for anterior cruciate ligament reconstruction","Laxdal G, Kartus J, Hansson L, Heidvall M, Ejerhed L, Karlsson J.","Arthroscopy. 2005 Jan;21(1):34-42. doi: 10.1016/j.arthro.2004.09.014.","Laxdal G","Arthroscopy","2005","2005/01/15","","","10.1016/j.arthro.2004.09.014"
"15611004","The influence of supplementary tibial fixation on laxity measurements after anterior cruciate ligament reconstruction with hamstring tendons in female patients","Hill PF, Russell VJ, Salmon LJ, Pinczewski LA.","Am J Sports Med. 2005 Jan;33(1):94-101. doi: 10.1177/0363546504268036.","Hill PF","Am J Sports Med","2005","2004/12/22","","","10.1177/0363546504268036"
"15572316","A prospectively randomized double-blind study on the effect of initial graft tension on knee stability after anterior cruciate ligament reconstruction","Nicholas SJ, D'Amato MJ, Mullaney MJ, Tyler TF, Kolstad K, McHugh MP.","Am J Sports Med. 2004 Dec;32(8):1881-6. doi: 10.1177/0363546504265924.","Nicholas SJ","Am J Sports Med","2004","2004/12/02","","","10.1177/0363546504265924"
"15516013","Arthroscopically assisted anterior cruciate ligament reconstruction: comparison of bone-patellar tendon-bone versus hamstring tendon autograft","Boonriong T, Kietsiriroje N.","J Med Assoc Thai. 2004 Sep;87(9):1100-7.","Boonriong T","J Med Assoc Thai","2004","2004/11/02","","",""
"15466722","Anterior cruciate ligament reconstruction: bone-patellar tendon-bone compared with double semitendinosus and gracilis tendon grafts. A prospective, randomized clinical trial","Aglietti P, Giron F, Buzzi R, Biddau F, Sasso F.","J Bone Joint Surg Am. 2004 Oct;86(10):2143-55.","Aglietti P","J Bone Joint Surg Am","2004","2004/10/07","","",""
"13679741","[Patellar tendon-bone autograft reconstruction of the anterior cruciate ligament for advanced-stage chronic anterior laxity: is an extra-articular plasty necessary? A prospective randomized study of 100 patients with five year follow-up]","Acquitter Y, Hulet C, Locker B, Delbarre JC, Jambou S, Vielpeau C.","Rev Chir Orthop Reparatrice Appar Mot. 2003 Sep;89(5):413-22.","Acquitter Y","Rev Chir Orthop Reparatrice Appar Mot","2003","2003/09/19","","",""
"12897981","Can a post-operative brace in slight hyperextension prevent extension deficit after anterior cruciate ligament reconstruction? A prospective randomised study","Mikkelsen C, Cerulli G, Lorenzini M, Bergstrand G, Werner S.","Knee Surg Sports Traumatol Arthrosc. 2003 Sep;11(5):318-21. doi: 10.1007/s00167-003-0406-3. Epub 2003 Jul 26.","Mikkelsen C","Knee Surg Sports Traumatol Arthrosc","2003","2003/08/05","","","10.1007/s00167-003-0406-3"
"12879225","The role of the rehabilitation brace in restoring knee extension after anterior cruciate ligament reconstruction: a prospective controlled study","Melegati G, Tornese D, Bandi M, Volpi P, Schonhuber H, Denti M.","Knee Surg Sports Traumatol Arthrosc. 2003 Sep;11(5):322-6. doi: 10.1007/s00167-003-0386-3. Epub 2003 Jul 16.","Melegati G","Knee Surg Sports Traumatol Arthrosc","2003","2003/07/25","","","10.1007/s00167-003-0386-3"
"12860546","A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction","Feller JA, Webster KE.","Am J Sports Med. 2003 Jul-Aug;31(4):564-73. doi: 10.1177/03635465030310041501.","Feller JA","Am J Sports Med","2003","2003/07/16","","","10.1177/03635465030310041501"
"12734710","Reconstruction of acute anterior cruciate ligament injuries: a prospective, randomised study of 40 patients with 7-year follow-up. No advantage of synthetic augmentation compared to a traditional patellar tendon graft","Muren O, Dahlstedt L, Dalén N.","Arch Orthop Trauma Surg. 2003 May;123(4):144-7. doi: 10.1007/s00402-002-0457-9. Epub 2003 Jan 11.","Muren O","Arch Orthop Trauma Surg","2003","2003/05/08","","","10.1007/s00402-002-0457-9"
"12642266","Comparison of three techniques of anterior cruciate ligament reconstruction with bone-patellar tendon-bone graft. Differences in anterior tibial translation and tunnel enlargement with each technique","Otsuka H, Ishibashi Y, Tsuda E, Sasaki K, Toh S.","Am J Sports Med. 2003 Mar-Apr;31(2):282-8. doi: 10.1177/03635465030310022101.","Otsuka H","Am J Sports Med","2003","2003/03/19","","","10.1177/03635465030310022101"
"12531752","Patellar tendon or semitendinosus tendon autografts for anterior cruciate ligament reconstruction? A prospective randomized study with a two-year follow-up","Ejerhed L, Kartus J, Sernert N, Köhler K, Karlsson J.","Am J Sports Med. 2003 Jan-Feb;31(1):19-25. doi: 10.1177/03635465030310011401.","Ejerhed L","Am J Sports Med","2003","2003/01/18","","","10.1177/03635465030310011401"
"12531751","A prospective randomized study of patellar versus hamstring tendon autografts for anterior cruciate ligament reconstruction","Jansson KA, Linko E, Sandelin J, Harilainen A.","Am J Sports Med. 2003 Jan-Feb;31(1):12-8. doi: 10.1177/03635465030310010501.","Jansson KA","Am J Sports Med","2003","2003/01/18","","","10.1177/03635465030310010501"
"12435652","Anterior cruciate ligament reconstruction with and without a ligament augmentation device : results at 8-Year follow-up","Drogset JO, Grøntvedt T.","Am J Sports Med. 2002 Nov-Dec;30(6):851-6. doi: 10.1177/03635465020300061601.","Drogset JO","Am J Sports Med","2002","2002/11/19","","","10.1177/03635465020300061601"
"12243016","[Clinico-histologic comparison of allogenic and autologous bone-tendon-bone using one-third of the patellar tendon in reconstruction of the anterior cruciate ligament]","Gorschewsky O, Browa A, Vogel U, Stauffer E.","Unfallchirurg. 2002 Aug;105(8):703-14. doi: 10.1007/s00113-001-0405-0.","Gorschewsky O","Unfallchirurg","2002","2002/09/24","","","10.1007/s00113-001-0405-0"
"12208905","Anterior cruciate ligament replacement: comparison of bone-patellar tendon-bone grafts with two-strand hamstring grafts. A prospective, randomized study","Beynnon BD, Johnson RJ, Fleming BC, Kannus P, Kaplan M, Samani J, Renström P.","J Bone Joint Surg Am. 2002 Sep;84(9):1503-13. doi: 10.2106/00004623-200209000-00001.","Beynnon BD","J Bone Joint Surg Am","2002","2002/09/05","","","10.2106/00004623-200209000-00001"
"12148189","[Evaluation of the anterior cruciate ligament injury treatment results using patellar tendon grafts]","Gaweda K, Godlewski P.","Chir Narzadow Ruchu Ortop Pol. 2002;67(2):163-7.","Gaweda K","Chir Narzadow Ruchu Ortop Pol","2002","2002/08/01","","",""
"12130407","A five-year comparison of patellar tendon versus four-strand hamstring tendon autograft for arthroscopic reconstruction of the anterior cruciate ligament","Pinczewski LA, Deehan DJ, Salmon LJ, Russell VJ, Clingeleffer A.","Am J Sports Med. 2002 Jul-Aug;30(4):523-36. doi: 10.1177/03635465020300041201.","Pinczewski LA","Am J Sports Med","2002","2002/07/20","","","10.1177/03635465020300041201"
"12121424","Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up","Henriksson M, Rockborn P, Good L.","Scand J Med Sci Sports. 2002 Apr;12(2):73-80. doi: 10.1034/j.1600-0838.2002.120203.x.","Henriksson M","Scand J Med Sci Sports","2002","2002/07/18","","","10.1034/j.1600-0838.2002.120203.x"
"12002492","A new generation of artificial ligaments in reconstruction of the anterior cruciate ligament. Two-year follow-up of a randomised trial","Nau T, Lavoie P, Duval N.","J Bone Joint Surg Br. 2002 Apr;84(3):356-60. doi: 10.1302/0301-620x.84b3.12400.","Nau T","J Bone Joint Surg Br","2002","2002/05/11","","","10.1302/0301-620x.84b3.12400"
"11985766","Comparison of functional outcome after anterior cruciate ligament reconstruction resulting in low, normal and increased laxity","Sernert N, Kartus J, Köhler K, Ejerhed L, Brandsson S, Karlsson J.","Scand J Med Sci Sports. 2002 Feb;12(1):47-53. doi: 10.1034/j.1600-0838.2002.120109.x.","Sernert N","Scand J Med Sci Sports","2002","2002/05/03","","","10.1034/j.1600-0838.2002.120109.x"
"11973544","[Anterior cruciate ligament reconstruction: patellar tendon autograft versus four-strand hamstring tendon autografts. A comparative study at one year follow-up]","Katabi M, Djian P, Christel P.","Rev Chir Orthop Reparatrice Appar Mot. 2002 Apr;88(2):139-48.","Katabi M","Rev Chir Orthop Reparatrice Appar Mot","2002","2002/04/26","","",""
"11912091","A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction","Shaieb MD, Kan DM, Chang SK, Marumoto JM, Richardson AB.","Am J Sports Med. 2002 Mar-Apr;30(2):214-20. doi: 10.1177/03635465020300021201.","Shaieb MD","Am J Sports Med","2002","2002/03/26","","","10.1177/03635465020300021201"
"11798992","Single-versus two-incision technique in anterior cruciate ligament replacement: influence on postoperative muscle function","Hess T, Duchow J, Roland S, Kohn D.","Am J Sports Med. 2002 Jan-Feb;30(1):27-31. doi: 10.1177/03635465020300011801.","Hess T","Am J Sports Med","2002","2002/01/19","","","10.1177/03635465020300011801"
"11768639","Blood loss in anterior cruciate ligament (ACL) reconstruction with and without intercondylar notchplasty: does it affect the clinical outcome?","Pape D, Seil R, Adam F, Gödde S, Georg T, Rupp S, Kohn D.","Arch Orthop Trauma Surg. 2001 Nov;121(10):574-7. doi: 10.1007/s004020100290.","Pape D","Arch Orthop Trauma Surg","2001","2002/01/05","","","10.1007/s004020100290"
"11734484","Four-strand hamstring tendon autograft compared with patellar tendon-bone autograft for anterior cruciate ligament reconstruction. A randomized study with two-year follow-up","Aune AK, Holm I, Risberg MA, Jensen HK, Steen H.","Am J Sports Med. 2001 Nov-Dec;29(6):722-8. doi: 10.1177/03635465010290060901.","Aune AK","Am J Sports Med","2001","2001/12/06","","","10.1177/03635465010290060901"
"11685356","Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft","Feller JA, Webster KE, Gavin B.","Knee Surg Sports Traumatol Arthrosc. 2001 Sep;9(5):260-6. doi: 10.1007/s001670100216.","Feller JA","Knee Surg Sports Traumatol Arthrosc","2001","2001/10/31","","","10.1007/s001670100216"
"11536090","Transcondylar screw fixation in anterior cruciate ligament reconstruction","Mariani PP, Camillieri G, Margheritini F.","Arthroscopy. 2001 Sep;17(7):717-23. doi: 10.1053/jars.2001.25277.","Mariani PP","Arthroscopy","2001","2001/09/06","","","10.1053/jars.2001.25277"
"11394606","Anterior cruciate ligament function after tibial eminence fracture in skeletally mature patients","Ahmad CS, Shubin Stein BE, Jeshuran W, Nercessian OA, Henry JH.","Am J Sports Med. 2001 May-Jun;29(3):339-45. doi: 10.1177/03635465010290031501.","Ahmad CS","Am J Sports Med","2001","2001/06/08","","","10.1177/03635465010290031501"
"11394593","Anterior cruciate ligament reconstruction. A prospective randomized study of three surgical methods","Anderson AF, Snyder RB, Lipscomb AB Jr.","Am J Sports Med. 2001 May-Jun;29(3):272-9. doi: 10.1177/03635465010290030201.","Anderson AF","Am J Sports Med","2001","2001/06/08","","","10.1177/03635465010290030201"
"11374431","There are differences in early morbidity after ACL reconstruction when comparing patellar tendon and semitendinosus tendon graft. A prospective randomized study of 107 patients","Eriksson K, Anderberg P, Hamberg P, Olerud P, Wredmark T.","Scand J Med Sci Sports. 2001 Jun;11(3):170-7.","Eriksson K","Scand J Med Sci Sports","2001","2001/05/26","","",""
"11341418","A comparison of quadruple semitendinosus and patellar tendon grafts in reconstruction of the anterior cruciate ligament","Eriksson K, Anderberg P, Hamberg P, Löfgren AC, Bredenberg M, Westman I, Wredmark T.","J Bone Joint Surg Br. 2001 Apr;83(3):348-54. doi: 10.1302/0301-620x.83b3.11685.","Eriksson K","J Bone Joint Surg Br","2001","2001/05/09","","","10.1302/0301-620x.83b3.11685"
"11269585","Preconditioning patellar tendon autografts in arthroscopic anterior cruciate ligament reconstruction: a prospective randomized study","Ejerhed L, Kartus J, Köhler K, Sernert N, Brandsson S, Karlsson J.","Knee Surg Sports Traumatol Arthrosc. 2001;9(1):6-11. doi: 10.1007/s001670000179.","Ejerhed L","Knee Surg Sports Traumatol Arthrosc","2001","2001/03/28","","","10.1007/s001670000179"
"11252459","Is a knee brace advantageous after anterior cruciate ligament surgery? A prospective, randomised study with a two-year follow-up","Brandsson S, Faxén E, Kartus J, Eriksson BI, Karlsson J.","Scand J Med Sci Sports. 2001 Apr;11(2):110-4. doi: 10.1034/j.1600-0838.2001.011002110.x.","Brandsson S","Scand J Med Sci Sports","2001","2001/03/17","","","10.1034/j.1600-0838.2001.011002110.x"
"11098747","[Proprioception after reconstruction of the anterior cruciate ligament. Endoscopic vs. 2 tunnel technique]","Fremerey R, Lobenhoffer P, Skutek M, Zeichen J, Gerich T, Bosch U.","Unfallchirurg. 2000 Oct;103(10):864-70. doi: 10.1007/s001130050634.","Fremerey R","Unfallchirurg","2000","2000/12/01","","","10.1007/s001130050634"
"11032219","Primary anterior cruciate ligament reconstruction using the contralateral autogenous patellar tendon","Shelbourne KD, Urch SE.","Am J Sports Med. 2000 Sep-Oct;28(5):651-8. doi: 10.1177/03635465000280050501.","Shelbourne KD","Am J Sports Med","2000","2000/10/14","","","10.1177/03635465000280050501"
"10925649","[Transplant fixation by anterior cruciate ligament reconstruction. Metal vs. bioabsorbable polyglyconate interference screw. A prospective randomized study of 40 patients]","Hackl W, Fink C, Benedetto KP, Hoser C.","Unfallchirurg. 2000 Jun;103(6):468-74. doi: 10.1007/s001130050567.","Hackl W","Unfallchirurg","2000","2000/08/05","","","10.1007/s001130050567"
"10882444","Bioabsorbable polyglyconate interference screw fixation in anterior cruciate ligament reconstruction: a prospective computed tomography-controlled study","Fink C, Benedetto KP, Hackl W, Hoser C, Freund MC, Rieger M.","Arthroscopy. 2000 Jul-Aug;16(5):491-8. doi: 10.1053/jars.2000.4633.","Fink C","Arthroscopy","2000","2000/07/06","","","10.1053/jars.2000.4633"
"10591941","Bone-patellar tendon-bone reconstruction of the anterior cruciate ligament. A long-term comparison of early and late repair","Järvelä T, Nyyssönen M, Kannus P, Paakkala T, Järvinen M.","Int Orthop. 1999;23(4):227-31. doi: 10.1007/s002640050357.","Järvelä T","Int Orthop","1999","1999/12/11","PMC3619742","","10.1007/s002640050357"
"10530835","Arthroscopic reconstruction of the anterior cruciate ligament with patellar-tendon autograft and interference screw fixation. The results at seven years","Jomha NM, Pinczewski LA, Clingeleffer A, Otto DD.","J Bone Joint Surg Br. 1999 Sep;81(5):775-9. doi: 10.1302/0301-620x.81b5.8644.","Jomha NM","J Bone Joint Surg Br","1999","1999/10/26","","","10.1302/0301-620x.81b5.8644"
"10525698","Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up","Jansson KA, Harilainen A, Sandelin J, Karjalainen PT, Aronen HJ, Tallroth K.","Knee Surg Sports Traumatol Arthrosc. 1999;7(5):290-5. doi: 10.1007/s001670050166.","Jansson KA","Knee Surg Sports Traumatol Arthrosc","1999","1999/10/20","","","10.1007/s001670050166"
"10424549","Bioabsorbable interference screws for graft fixation in anterior cruciate ligament reconstruction","McGuire DA, Barber FA, Elrod BF, Paulos LE.","Arthroscopy. 1999 Jul-Aug;15(5):463-73. doi: 10.1053/ar.1999.v15.015046001.","McGuire DA","Arthroscopy","1999","1999/07/29","","","10.1053/ar.1999.v15.015046001"
"10401653","Ultrasound evaluation of gravity induced anterior drawer following anterior cruciate ligament lesion","Gebhard F, Authenrieth M, Strecker W, Kinzl L, Hehl G.","Knee Surg Sports Traumatol Arthrosc. 1999;7(3):166-72. doi: 10.1007/s001670050142.","Gebhard F","Knee Surg Sports Traumatol Arthrosc","1999","1999/07/13","","","10.1007/s001670050142"
"10401652","Analysis of subjective, objective and functional examination tests after anterior cruciate ligament reconstruction. A follow-up of 527 patients","Sernert N, Kartus J, Köhler K, Stener S, Larsson J, Eriksson BI, Karlsson J.","Knee Surg Sports Traumatol Arthrosc. 1999;7(3):160-5. doi: 10.1007/s001670050141.","Sernert N","Knee Surg Sports Traumatol Arthrosc","1999","1999/07/13","","","10.1007/s001670050141"
"9848597","The effect of different graft tensioning in anterior cruciate ligament reconstruction: a prospective randomized study","van Kampen A, Wymenga AB, van der Heide HJ, Bakens HJ.","Arthroscopy. 1998 Nov-Dec;14(8):845-50. doi: 10.1016/s0749-8063(98)70022-2.","van Kampen A","Arthroscopy","1998","1998/12/16","","","10.1016/s0749-8063(98)70022-2"
"9739219","[Endoscopic versus limited open technique for replacement of the anterior cruciate ligament. 4 years outcome of a prospective study]","Gerich TG, Lattermann C, Bosch U, Lobenhoffer HP, Tscherne H.","Unfallchirurg. 1998 Jul;101(7):551-6. doi: 10.1007/s001130050308.","Gerich TG","Unfallchirurg","1998","1998/09/18","","","10.1007/s001130050308"
"9604192","No benefit of bracing on the early outcome after anterior cruciate ligament reconstruction","Muellner T, Alacamlioglu Y, Nikolic A, Schabus R.","Knee Surg Sports Traumatol Arthrosc. 1998;6(2):88-92. doi: 10.1007/s001670050078.","Muellner T","Knee Surg Sports Traumatol Arthrosc","1998","1998/05/30","","","10.1007/s001670050078"
"9604191","Closing patellar tendon defects after anterior cruciate ligament reconstruction: absence of any benefit","Brandsson S, Faxén E, Eriksson BI, Kälebo P, Swärd L, Lundin O, Karlsson J.","Knee Surg Sports Traumatol Arthrosc. 1998;6(2):82-7. doi: 10.1007/s001670050077.","Brandsson S","Knee Surg Sports Traumatol Arthrosc","1998","1998/05/30","","","10.1007/s001670050077"
"9604189","Arthroscopic intra- and extra-articular anterior cruciate ligament reconstruction with gracilis and semitendinosus tendons","Marcacci M, Zaffagnini S, Iacono F, Neri MP, Loreti I, Petitto A.","Knee Surg Sports Traumatol Arthrosc. 1998;6(2):68-75. doi: 10.1007/s001670050075.","Marcacci M","Knee Surg Sports Traumatol Arthrosc","1998","1998/05/30","","","10.1007/s001670050075"
"9533048","The effect of pretwisting the ACL autograft on knee laxity","Diduch DR, Mann J, Geary SP, Scott WN, Huie G.","Am J Knee Surg. 1998 Winter;11(1):15-9.","Diduch DR","Am J Knee Surg","1998","1998/04/09","","",""
